Event,Shape Type,en: Indicator Name,en: Indicator Abbrv,ka: Indicator Name,ka: Indicator Abbrv,en: Scale Name,ka: Scale Name,Scale Color,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010 Local Election – Majoritarian,Region,Vote share (%) Party of Future,PF,მომავლის პარტია (%),მომავლის პარტია,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Region,Vote share (%) National Democratic Party,NDP,საქართველოს ეროვნულ დემოკრატიული პარტია (%),ედპ,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Region,Vote share (%) Solidarity,Solidarity,სოლიდარობა (%),სოლიდარობა,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Region,Vote share (%) Mamulishvili,Mamulishvili,მამულიშვილი (%),მამულიშვილი,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Region,Vote share (%) Tortladze Democratic Party,Tortladze,თორთლაძე დემოკრატიული პარტია (%),თორთლაძე,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Region,Vote share (%) Public Alliance of Whole Georgia,PAWG,საზოგადოებრივი ალიანსი ერთიანი საქართველოსათვის (%),სახალხო ალიანსი,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Region,Vote share (%) Ivanishvili Public Democrats,Ivanishvili,ივანიშვილი სახალხო დემოკრატები (%),ივანიშვილი,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Region,Total Turnout,TT,სულ,სულ,0,0,,0-50000,0-50000,,50000-100000,50000-100000,,100000-150000,100000-150000,,150000-200000,150000-200000,,200000-300000,200000-300000,,300000-400000,300000-400000,,400000-500000,400000-500000,,>500000,>500000,,,,,,,,,,
2010 Local Election – Majoritarian,Region,Average votes per minute (08:00-12:00),VPM 08:00-12:00,ხმების რაოდენობა ერთ წუთში (08:00-12:00),VPM 08:00-12:00,0,0,,0-1,0-1,,1-2,1-2,,2-3,2-3,,3-4,3-4,,4-5,4-5,,>5,>5,,,,,,,,,,,,,,,,
2010 Local Election – Majoritarian,Region,Average votes per minute (12:00-17:00),VPM 12:00-17:00,ხმების რაოდენობა ერთ წუთში (12:00-17:00),VPM 12:00-17:00,0,0,,0-1,0-1,,1-2,1-2,,2-3,2-3,,3-4,3-4,,4-5,4-5,,>5,>5,,,,,,,,,,,,,,,,
2010 Local Election – Majoritarian,Region,Average votes per minute (17:00-20:00),VPM 17:00-20:00,ხმების რაოდენობა ერთ წუთში (17:00-20:00),VPM 17:00-20:00,0,0,,0-1,0-1,,1-2,1-2,,2-3,2-3,,3-4,3-4,,4-5,4-5,,>5,>5,,,,,,,,,,,,,,,,
2010 Local Election – Majoritarian,District,Vote share (%) Alliance for Georgia,Alliance,ალიანსი საქართველოსთვის (%),ალიანსი,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,"Vote share (%) Right Wing Alliance, Topadze Industrialists",Industrialists,"მემარჯვენე ალიანსი, თოფაძე მრეწველები (%)",მემარჯვენე მრეწველები,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Vote share (%) Sportsman's Union,SU,სპორტსმენთა კავშირი (%),სპორტსმენთა კავშირი,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Vote share (%) UNM,UNM,ნაც. მოძრაობა (%),ნაც. მოძრაობა,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Vote share (%) National Council,NC,ეროვნული საბჭო (%),ეროვნული საბჭო,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Vote share (%) National Party of Radical Democrats of Georgia,NPRDG,სრულიად საქართველოს რადიკალ დემოკრატთა ნაციონალური პარტია (%),რადიკალ-დემოკრატები,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Vote share (%) CDM,CDM,ქდმ (%),ქდმ,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Vote share (%) Our Country,OC,ჩვენი ქვეყანა (%),ჩვენი ქვეყანა,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Vote share (%) Future Georgia,FG,მომავალი საქართველო (%),მომავალი საქართველო,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Vote share (%) Freedom Party,Freedom,თავისუფლება (%),თავისუფლება,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Vote share (%) Party of Future,PF,მომავლის პარტია (%),მომავლის პარტია,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Vote share (%) National Democratic Party,NDP,საქართველოს ეროვნულ დემოკრატიული პარტია (%),ედპ,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Vote share (%) Solidarity,Solidarity,სოლიდარობა (%),სოლიდარობა,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Vote share (%) Mamulishvili,Mamulishvili,მამულიშვილი (%),მამულიშვილი,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Vote share (%) Tortladze Democratic Party,Tortladze,თორთლაძე დემოკრატიული პარტია (%),თორთლაძე,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Vote share (%) Public Alliance of Whole Georgia,PAWG,საზოგადოებრივი ალიანსი ერთიანი საქართველოსათვის (%),სახალხო ალიანსი,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Vote share (%) Ivanishvili Public Democrats,Ivanishvili,ივანიშვილი სახალხო დემოკრატები (%),ივანიშვილი,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,District,Total Turnout,TT,სულ,სულ,0,0,,0-5000,0-5000,,5000-10000,5000-10000,,10000-15000,10000-15000,,15000-20000,15000-20000,,20000-25000,20000-25000,,>25000,>25000,,,,,,,,,,,,,,,,
2010 Local Election – Majoritarian,District,Average votes per minute (08:00-12:00),VPM 08:00-12:00,ხმების რაოდენობა ერთ წუთში (08:00-12:00),VPM 08:00-12:00,0,0,,0-1,0-1,,1-2,1-2,,2-3,2-3,,3-4,3-4,,4-5,4-5,,>5,>5,,,,,,,,,,,,,,,,
2010 Local Election – Majoritarian,District,Average votes per minute (12:00-17:00),VPM 12:00-17:00,ხმების რაოდენობა ერთ წუთში (12:00-17:00),VPM 12:00-17:00,0,0,,0-1,0-1,,1-2,1-2,,2-3,2-3,,3-4,3-4,,4-5,4-5,,>5,>5,,,,,,,,,,,,,,,,
2010 Local Election – Majoritarian,District,Average votes per minute (17:00-20:00),VPM 17:00-20:00,ხმების რაოდენობა ერთ წუთში (17:00-20:00),VPM 17:00-20:00,0,0,,0-1,0-1,,1-2,1-2,,2-3,2-3,,3-4,3-4,,4-5,4-5,,>5,>5,,,,,,,,,,,,,,,,
2010 Local Election – Majoritarian,Precinct,Vote share (%) Alliance for Georgia,Alliance,ალიანსი საქართველოსთვის (%),ალიანსი,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,"Vote share (%) Right Wing Alliance, Topadze Industrialists",Industrialists,"მემარჯვენე ალიანსი, თოფაძე მრეწველები (%)",მემარჯვენე მრეწველები,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Vote share (%) Sportsman's Union,SU,სპორტსმენთა კავშირი (%),სპორტსმენთა კავშირი,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Vote share (%) UNM,UNM,ნაც. მოძრაობა (%),ნაც. მოძრაობა,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Vote share (%) National Council,NC,ეროვნული საბჭო (%),ეროვნული საბჭო,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Vote share (%) National Party of Radical Democrats of Georgia,NPRDG,სრულიად საქართველოს რადიკალ დემოკრატთა ნაციონალური პარტია (%),რადიკალ-დემოკრატები,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Vote share (%) CDM,CDM,ქდმ (%),ქდმ,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Vote share (%) Our Country,OC,ჩვენი ქვეყანა (%),ჩვენი ქვეყანა,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Vote share (%) Future Georgia,FG,მომავალი საქართველო (%),მომავალი საქართველო,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Vote share (%) Freedom Party,Freedom,თავისუფლება (%),თავისუფლება,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Vote share (%) Party of Future,PF,მომავლის პარტია (%),მომავლის პარტია,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Vote share (%) National Democratic Party,NDP,საქართველოს ეროვნულ დემოკრატიული პარტია (%),ედპ,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Vote share (%) Solidarity,Solidarity,სოლიდარობა (%),სოლიდარობა,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Vote share (%) Mamulishvili,Mamulishvili,მამულიშვილი (%),მამულიშვილი,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Vote share (%) Tortladze Democratic Party,Tortladze,თორთლაძე დემოკრატიული პარტია (%),თორთლაძე,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Vote share (%) Public Alliance of Whole Georgia,PAWG,საზოგადოებრივი ალიანსი ერთიანი საქართველოსათვის (%),სახალხო ალიანსი,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Vote share (%) Ivanishvili Public Democrats,Ivanishvili,ივანიშვილი სახალხო დემოკრატები (%),ივანიშვილი,0-5,0-5,#EEDC82,5-10,5-10,#FFFF00,10-15,10-15,#F4A460,15-20,15-20,#FFB6C1,20-30,20-30,#8EE5EE,30-40,30-40,#32CD32,40-50,40-50,#006400,50-60,50-60,#00BFFF,60-70,60-70,#000080,70-80,70-80,#FF0000,80-90,80-90,#D02090,>90,>90,#B22222
2010 Local Election – Majoritarian,Precinct,Total Turnout,TT,სულ,სულ,0,0,,0-500,0-500,,500-1000,500-1000,,1000-1500,1000-1500,,1500-2000,1500-2000,,2000-2500,2000-2500,,>2500,>2500,,,,,,,,,,,,,,,,
2010 Local Election – Majoritarian,Precinct,Average votes per minute (08:00-12:00),VPM 08:00-12:00,ხმების რაოდენობა ერთ წუთში (08:00-12:00),VPM 08:00-12:00,0,0,,0-1,0-1,,1-2,1-2,,2-3,2-3,,3-4,3-4,,4-5,4-5,,>5,>5,,,,,,,,,,,,,,,,
2010 Local Election – Majoritarian,Precinct,Average votes per minute (12:00-17:00),VPM 12:00-17:00,ხმების რაოდენობა ერთ წუთში (12:00-17:00),VPM 12:00-17:00,0,0,,0-1,0-1,,1-2,1-2,,2-3,2-3,,3-4,3-4,,4-5,4-5,,>5,>5,,,,,,,,,,,,,,,,
